Ensemble member,year,Heatwave number (clusterID),day 0 (index),start date,end date,duration in days,maximum spatial extent in km2,cumulative_heat_index (C*km2),peak intensity (max(sum(temp) per day)),peak intensity day,average daily temp (mean(mean C per day)),average daily temp (mean of all temperatures),"spatial range (lon_min, lon_max, lat_min, lat_max)",midpoint tracker
0,2006,-1 (NOISE), , , , , , , , , , , , 
0,2006,0,0,2006-07-01,2006-07-07,7,409722,41960277.09,2108.44,07-03,24.51,23.97,"(7.03125, 14.765625, 38.9472804370071, 48.0700542447729)","(10.8984375, 42.806916381464276)(10.8984375, 42.806916381464276)(10.8984375, 43.50866811620972)(11.25, 44.912171910615754)(11.875, 44.2104202570991)(13.0078125, 44.5612960957094)(14.4140625, 43.50866856148522)"
0,2006,1,0,2006-07-01,2006-07-03,3,39587,2166745.96,168.38,07-01,20.72,20.49,"(4.21875, 5.625, 43.1577926653356, 44.5612963074929)","(4.921875, 43.859544496476964)(4.921875, 43.859544496476964)(4.921875, 43.859544496476964)"
0,2006,2,2,2006-07-03,2006-07-07,5,72547,6988922.62,420.13,07-05,27.85,27.83,"(13.359375, 14.765625, 36.1402713807781, 38.9472804370071)","(14.0625, 38.2455282198601)(14.0625, 37.894652090868625)(14.0625, 37.543775948850524)(14.0625, 37.543775948850524)(14.0625, 36.49114754233615)"
0,2006,3,11,2006-07-12,2006-07-21,10,1072471,110544722.45,5682.02,07-17,21.3,21.57,"(2.109375, 14.765625, 38.9472804370071, 52.2805610111665)","(4.921875, 45.964799626030775)(8.0859375, 44.5612960957094)(8.4375, 43.85954431482829)(8.7890625, 44.5612958612956)(9.140625, 44.9121712950798)(8.4375, 45.61392272271897)(9.140625, 45.61392272271897)(9.84375, 44.210419756678746)(10.1953125, 42.45604048095604)(12.65625, 41.40341278472225)"
0,2006,4,13,2006-07-14,2006-07-18,5,53704,4411476.02,264.44,07-16,21.24,21.43,"(1.40625, 2.8125, 41.7542887927827, 43.8595445166024)","(2.109375, 43.157792646149325)(2.109375, 43.157792646149325)(2.109375, 42.806916682807675)(2.109375, 42.806916682807675)(2.109375, 42.45604073820943)"
0,2006,5,16,2006-07-17,2006-07-21,5,91533,9535840.18,536.7,07-18,27.06,27.15,"(11.953125, 14.765625, 36.8420237038942, 38.9472804370071)","(13.359375, 37.894652090868625)(13.359375, 37.894652090868625)(13.359375, 37.894652090868625)(13.359375, 37.894652090868625)(14.0625, 38.2455282198601)"
0,2006,6,18,2006-07-19,2006-07-25,7,358741,43897031.09,2187.59,07-21,26.65,27.11,"(-9.84375, -3.515625, 36.1402713807781, 42.45604075651)","(-5.9765625, 37.543775948850524)(-6.6796875, 39.29815633773168)(-6.6796875, 39.29815633773168)(-6.6796875, 39.649032444059856)(-6.328125, 39.649032444059856)(-5.9765625, 39.649032444059856)(-6.6796875, 39.99990853658056)"
0,2006,7,32,2006-08-02,2006-08-01,10,1170027,79304914.22,4535.69,07-30,15.67,15.51,"(-9.84375, 14.765625, 43.8595445166024, 54.3858129450494)","(4.21875, 52.631436336349026)(-8.4375, 53.68406238250086)(-8.7890625, 53.68406238250086)(-1.40625, 53.33318703966727)(3.515625, 49.32318056970818)(2.4609375, 49.122680304154684)(2.4609375, 49.122680304154684)(2.4609375, 50.175307385181746)(4.21875, 50.175307385181746)(5.3125, 51.22793422197187)"
0,2006,8,36,2006-08-06,2006-08-09,4,44427,4164618.07,272.47,08-08,30.09,30.11,"(-5.625, -3.515625, 35.4385190210863, 36.8420237038942)","(-5.2734375, 35.789395200932205)(-4.5703125, 36.140271368586205)(-4.5703125, 36.140271368586205)(-4.21875, 36.140271368586205)"
0,2006,9,36,2006-08-06,2006-08-09,4,119807,10652092.83,768.12,08-08,30.5,30.51,"(-4.21875, -0.703125, 36.8420237038942, 40.3507847105177)","(-2.8125, 38.947280393338005)(-2.4609375, 38.596404278430704)(-2.4609375, 38.596404278430704)(-1.7578125, 38.2455281920133)"
0,2006,10,48,2006-08-18,2006-08-17,3,86743,6153824.17,512.93,08-18,26.93,27.2,"(-9.140625, -5.625, 36.8420237038942, 38.9472804370071)","(-7.3828125, 37.894652090868625)(-7.3828125, 37.894652090868625)(-7.3828125, 37.894652090868625)"
0,2006,11,52,2006-08-22,2006-08-25,4,81314,3751334.53,301.95,08-24,16.51,16.32,"(-9.140625, -6.328125, 41.0525367766618, 43.1577926653356)","(-7.734375, 42.45604073820943)(-7.734375, 42.10516474782253)(-7.734375, 42.10516474782253)(-7.3828125, 42.8069167109228)"
0,2006,12,58,2006-08-28,2006-08-31,4,387374,27362083.01,1892.55,08-30,21.95,22.32,"(-7.03125, 2.8125, 35.4385190210863, 43.1577926653356)","(-1.171875, 40.55128516805686)(-2.109375, 39.298156255311554)(-2.109375, 39.298156255311554)(-2.109375, 39.298156255311554)"
0,2007,-1 (NOISE), , , , , , , , , , , , 
0,2007,0,26,2007-07-27,2007-07-31,5,69016,7236389.3,389.42,07-29,27.08,27.2,"(7.734375, 10.546875, 35.4385190210863, 36.8420237038942)","(9.140625, 36.140271368586205)(9.4921875, 36.140271368586205)(9.140625, 36.140271368586205)(9.140625, 36.140271368586205)(9.140625, 36.140271368586205)"
0,2007,1,32,2007-08-02,2007-08-01,7,43939,7167764.37,247.99,08-03,27.33,27.34,"(13.359375, 14.765625, 36.1402713807781, 38.2455282337738)","(14.0625, 36.84202369115724)(14.0625, 36.84202369115724)(14.4140625, 36.49114754233615)(14.0625, 37.894652111286604)(14.0625, 37.54377597548913)(14.0625, 37.54377597548913)(14.0625, 37.54377597548913)"
